type,t_rel,t_abs,left_j1,left_j2,left_j3,left_j4,left_j5,left_j6
actual,4.596000,184.435000,0.548092,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.606000,184.445000,0.547605,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.616000,184.455000,0.547070,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.626000,184.465000,0.546489,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.636000,184.475000,0.545863,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.646000,184.485000,0.545191,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.656000,184.495000,0.544474,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.666000,184.505000,0.543714,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.676000,184.515000,0.542910,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.686000,184.525000,0.542064,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.696000,184.535000,0.541177,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.706000,184.545000,0.540249,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.716000,184.555000,0.539281,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.726000,184.565000,0.538274,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.736000,184.575000,0.537230,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.746000,184.585000,0.536149,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.756000,184.595000,0.535032,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.766000,184.605000,0.533881,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.776000,184.615000,0.532696,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.786000,184.625000,0.531479,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.796000,184.635000,0.530231,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.806000,184.645000,0.528953,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.816000,184.655000,0.527646,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.826000,184.665000,0.526312,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.836000,184.675000,0.524953,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.846000,184.685000,0.523568,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.856000,184.695000,0.522161,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.866000,184.705000,0.520731,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.876000,184.715000,0.519281,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.886000,184.725000,0.517812,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.896000,184.735000,0.516326,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.906000,184.745000,0.514823,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.916000,184.755000,0.513306,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.926000,184.765000,0.511775,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.936000,184.775000,0.510233,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.946000,184.785000,0.508681,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.956000,184.795000,0.507120,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.966000,184.805000,0.505553,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.976000,184.815000,0.503979,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.986000,184.825000,0.502402,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,4.996000,184.835000,0.500823,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.006000,184.845000,0.499242,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.016000,184.855000,0.497663,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.026000,184.865000,0.496086,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.036000,184.875000,0.494512,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.046000,184.885000,0.492944,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.056000,184.895000,0.491383,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.066000,184.905000,0.489831,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.076000,184.915000,0.488288,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.086000,184.925000,0.486757,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.096000,184.935000,0.485239,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.106000,184.945000,0.483736,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.116000,184.955000,0.482249,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.126000,184.965000,0.480779,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.136000,184.975000,0.479328,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.146000,184.985000,0.477898,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.156000,184.995000,0.476490,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.166000,185.005000,0.475104,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.176000,185.015000,0.473744,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.186000,185.025000,0.472409,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.196000,185.035000,0.471101,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.206000,185.045000,0.469822,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.216000,185.055000,0.468573,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.226000,185.065000,0.467354,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.236000,185.075000,0.466168,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.246000,185.085000,0.465016,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.256000,185.095000,0.463898,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.266000,185.105000,0.462815,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.276000,185.115000,0.461769,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.286000,185.125000,0.460761,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.296000,185.135000,0.459792,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.306000,185.145000,0.458862,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.316000,185.155000,0.457973,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.326000,185.165000,0.457125,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.336000,185.175000,0.456320,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.346000,185.185000,0.455558,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.356000,185.195000,0.454840,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.366000,185.205000,0.454166,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.376000,185.215000,0.453537,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.386000,185.225000,0.452955,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.396000,185.235000,0.452418,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.406000,185.245000,0.451929,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.416000,185.255000,0.451487,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.426000,185.265000,0.451093,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.436000,185.275000,0.450748,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.446000,185.285000,0.450451,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.456000,185.295000,0.450202,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.466000,185.305000,0.450003,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.476000,185.315000,0.449854,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.486000,185.325000,0.449754,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.496000,185.335000,0.449703,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.506000,185.345000,0.449702,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.516000,185.355000,0.449751,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.526000,185.365000,0.449849,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.536000,185.375000,0.449997,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.546000,185.385000,0.450194,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.556000,185.395000,0.450440,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.566000,185.405000,0.450735,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.576000,185.415000,0.451079,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.586000,185.425000,0.451471,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.596000,185.435000,0.451911,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.606000,185.445000,0.452398,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.616000,185.455000,0.452933,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.626000,185.465000,0.453514,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.636000,185.475000,0.454140,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.646000,185.485000,0.454812,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.656000,185.495000,0.455529,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.666000,185.505000,0.456289,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.676000,185.515000,0.457093,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.686000,185.525000,0.457939,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.696000,185.535000,0.458826,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.706000,185.545000,0.459754,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.716000,185.555000,0.460722,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.726000,185.565000,0.461729,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.736000,185.575000,0.462773,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.746000,185.585000,0.463854,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.756000,185.595000,0.464971,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.766000,185.605000,0.466122,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.776000,185.615000,0.467307,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.786000,185.625000,0.468524,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.796000,185.635000,0.469772,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.806000,185.645000,0.471050,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.816000,185.655000,0.472357,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.826000,185.665000,0.473691,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.836000,185.675000,0.475050,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.846000,185.685000,0.476435,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.856000,185.695000,0.477842,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.866000,185.705000,0.479272,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.876000,185.715000,0.480722,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.886000,185.725000,0.482191,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.896000,185.735000,0.483677,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.906000,185.745000,0.485180,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.916000,185.755000,0.486697,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.926000,185.765000,0.488228,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.936000,185.775000,0.489770,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.946000,185.785000,0.491322,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.956000,185.795000,0.492883,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.966000,185.805000,0.494450,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.976000,185.815000,0.496024,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.986000,185.825000,0.497601,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,5.996000,185.835000,0.499180,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.006000,185.845000,0.500761,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.016000,185.855000,0.502340,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.026000,185.865000,0.503917,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.036000,185.875000,0.505491,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.046000,185.885000,0.507059,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.056000,185.895000,0.508620,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.066000,185.905000,0.510172,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.076000,185.915000,0.511715,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.086000,185.925000,0.513246,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.096000,185.935000,0.514764,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.106000,185.945000,0.516267,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.116000,185.955000,0.517754,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.126000,185.965000,0.519224,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.136000,185.975000,0.520675,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.146000,185.985000,0.522105,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.156000,185.995000,0.523513,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.166000,186.005000,0.524899,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.176000,186.015000,0.526259,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.186000,186.025000,0.527594,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.196000,186.035000,0.528902,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.206000,186.045000,0.530181,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.216000,186.055000,0.531430,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.226000,186.065000,0.532649,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.236000,186.075000,0.533835,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.246000,186.085000,0.534987,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.256000,186.095000,0.536105,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.266000,186.105000,0.537188,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.276000,186.115000,0.538234,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.286000,186.125000,0.539242,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.296000,186.135000,0.540211,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.306000,186.145000,0.541141,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.316000,186.155000,0.542030,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.326000,186.165000,0.542878,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.336000,186.175000,0.543683,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.346000,186.185000,0.544445,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.356000,186.195000,0.545163,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.366000,186.205000,0.545837,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.376000,186.215000,0.546466,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.386000,186.225000,0.547048,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.396000,186.235000,0.547585,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.406000,186.245000,0.548074,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.416000,186.255000,0.548516,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.426000,186.265000,0.548910,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.436000,186.275000,0.549255,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.446000,186.285000,0.549552,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.456000,186.295000,0.549801,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.466000,186.305000,0.550000,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.476000,186.315000,0.550149,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.486000,186.325000,0.550249,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.496000,186.335000,0.550300,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.506000,186.345000,0.550301,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.516000,186.355000,0.550252,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.526000,186.365000,0.550154,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.536000,186.375000,0.550006,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.546000,186.385000,0.549809,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.556000,186.395000,0.549563,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.566000,186.405000,0.549268,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.576000,186.415000,0.548924,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.586000,186.425000,0.548532,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.596000,186.435000,0.548092,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.606000,186.445000,0.547605,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.616000,186.455000,0.547070,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.626000,186.465000,0.546489,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.636000,186.475000,0.545863,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.646000,186.485000,0.545191,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.656000,186.495000,0.544474,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.666000,186.505000,0.543714,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.676000,186.515000,0.542910,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.686000,186.525000,0.542064,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.696000,186.535000,0.541177,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.706000,186.545000,0.540249,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.716000,186.555000,0.539281,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.726000,186.565000,0.538274,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.736000,186.575000,0.537230,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.746000,186.585000,0.536149,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.756000,186.595000,0.535032,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.766000,186.605000,0.533881,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.776000,186.615000,0.532696,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.786000,186.625000,0.531479,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.796000,186.635000,0.530231,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.806000,186.645000,0.528953,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.816000,186.655000,0.527646,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.826000,186.665000,0.526312,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.836000,186.675000,0.524953,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.846000,186.685000,0.523568,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.856000,186.695000,0.522161,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
actual,6.866000,186.705000,0.520731,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
